N,URBANSIMX,URBANSIMY
6259,1516728.70763000000,7367256.27651000000
6260,1542096.00531000000,7409746.23426000000
6261,1543286.77598000000,7409439.71483000000
6262,1544540.66125000000,7408359.85436000000
6263,1545326.62243000000,7408070.27067000000
6264,1547511.74088000000,7408012.82313000000
6265,1492259.98603000000,7369671.34107000000
6266,1494765.89469000000,7364715.16767000000
6267,1493857.72476000000,7370773.64558000000
6268,1497337.15597000000,7366147.16011000000
6269,1494922.42473000000,7367363.62470000000
6270,1527987.14425000000,7385290.41754000000
6271,1494766.10142000000,7366014.97149000000
6272,1555016.15357000000,7429952.15396000000
6273,1527761.18390000000,7386257.06057000000
6274,1542914.24838000000,7431451.95008000000
6275,1504368.10980000000,7373800.09148000000
6276,1502751.49929000000,7373068.74472000000
6277,1501544.99993000000,7373889.87948000000
6278,1498208.55892000000,7373718.94453000000
6279,1504351.15524000000,7367462.95083000000
6280,1502147.18693000000,7368427.15030000000
6281,1501622.77108000000,7368701.41691000000
6282,1501091.76976000000,7368730.06244000000
6283,1500623.38417000000,7368446.20544000000
6284,1499583.73175000000,7367810.22665000000
6285,1500351.32432000000,7367640.32139000000
6286,1500987.70203000000,7368066.06935000000
6287,1501464.20350000000,7368347.54160000000
6288,1511738.67729000000,7613781.75859000000
6289,1510408.93037000000,7594141.65363000000
6290,1511760.19331000000,7614533.57469000000
6291,1522846.49025000000,7541560.53731000000
6292,1511779.98669000000,7616063.82580000000
6293,1511796.69690000000,7616812.85823000000
6294,1511810.69173000000,7617570.01638000000
6295,1507785.66338000000,7609192.79433000000
6296,1507975.27207000000,7610002.44878000000
6297,1496652.82476000000,7591755.32572000000
6298,1523536.27278000000,7540756.70872000000
6299,1492627.12118000000,7371276.01505000000
6300,1516977.60849000000,7536507.47996000000
6301,1519392.82078000000,7545600.65780000000
6302,1496487.92343000000,7591643.98150000000
6303,1508982.20373000000,7655637.05758000000
6304,1507565.60745000000,7587747.04383000000
6305,1522414.96310000000,7540701.31415000000
6306,1515678.07750000000,7655253.75915000000
6307,1516333.77132000000,7568212.76807000000
6308,1514774.16961000000,7595721.92980000000
6309,1512542.15644000000,7547356.03240000000
6310,1515212.15117000000,7547264.79023000000
6311,1509602.17533000000,7554481.31489000000
6312,1500621.21928000000,7603013.54661000000
6313,1516361.62840000000,7547257.30486000000
6314,1521666.88856000000,7542896.13729000000
6315,1517009.21027000000,7547250.81788000000
6316,1521102.13340000000,7539561.22100000000
6317,1517896.34723000000,7547236.38317000000
6318,1500027.74998000000,7600800.03876000000
6319,1519416.19268000000,7547215.73269000000
6320,1520210.60816000000,7547200.68471000000
6321,1512197.58352000000,7650036.79254000000
6322,1497936.15301000000,7578419.33827000000
6323,1523515.84555000000,7547163.05990000000
6324,1518551.49916000000,7651891.38492000000
6325,1530816.27128000000,7442131.68349000000
6326,1497403.76977000000,7595632.36525000000
6327,1518657.38007000000,7404084.07597000000
6328,1520182.35034000000,7548103.17929000000
6329,1517896.58968000000,7548316.29351000000
6330,1496624.24155000000,7552246.35500000000
6331,1501880.00952000000,7608005.66255000000
6332,1505872.12270000000,7558948.73547000000
6333,1500571.96019000000,7559033.55164000000
6334,1495302.04876000000,7559018.00554000000
6335,1476236.82797000000,7418683.42878000000
6336,1490017.96475000000,7559008.51789000000
6337,1513933.09965000000,7551880.53051000000
6338,1511277.49592000000,7588699.59788000000
6339,1512946.42911000000,7553440.69118000000
6340,1501434.36859000000,7571488.92135000000
6341,1495272.88893000000,7555414.15159000000
6342,1491257.11417000000,7555424.93540000000
6343,1501068.58206000000,7612799.68937000000
6344,1495371.30721000000,7564311.70344000000
6345,1490037.99801000000,7556373.22189000000
6346,1490045.13624000000,7563989.33348000000
6347,1500564.08673000000,7555347.35732000000
6348,1502187.03349000000,7570622.31814000000
6349,1505842.04238000000,7555320.14024000000
6350,1508474.71992000000,7555315.00358000000
6351,1509265.73916000000,7555319.64082000000
6352,1506335.38271000000,7555326.46295000000
6353,1511389.26182000000,7555294.44761000000
6354,1506248.06715000000,7557514.49210000000
6355,1511817.63471000000,7555290.10766000000
6356,1504950.01868000000,7565715.40098000000
6357,1511388.62626000000,7556014.82587000000
6358,1504496.90398000000,7566420.71966000000
6359,1512791.72223000000,7559111.81014000000
6360,1513572.74047000000,7553546.11450000000
6361,1513263.89538000000,7555277.42122000000
6362,1514199.47055000000,7555259.92423000000
6363,1513629.63699000000,7552396.65180000000
6364,1514189.10520000000,7553633.59000000000
6365,1517587.01698000000,7555795.09907000000
6366,1520761.48304000000,7556127.60685000000
6367,1514276.12183000000,7559540.65818000000
6368,1516258.73044000000,7557887.05885000000
6369,1484725.78701000000,7560740.16678000000
6370,1490025.90454000000,7560707.86272000000
6371,1528074.41051000000,7557442.59269000000
6372,1485009.84958000000,7593167.96659000000
6373,1495307.38506000000,7560673.32348000000
6374,1480288.40635000000,7566057.18462000000
6375,1512781.19050000000,7553404.45572000000
6376,1486746.88399000000,7560721.35792000000
6377,1500611.91698000000,7560629.04302000000
6378,1509464.87434000000,7644834.79299000000
6379,1508367.76288000000,7559888.48695000000
6380,1505890.05437000000,7560610.80424000000
6381,1507823.47391000000,7560592.60389000000
6382,1505896.37995000000,7562327.55391000000
6383,1503728.02453000000,7564045.16511000000
6384,1509837.74698000000,7560587.97056000000
6385,1508744.77608000000,7560158.80738000000
6386,1514242.14346000000,7557498.78709000000
6387,1509179.77741000000,7560475.82525000000
6388,1509849.89548000000,7563497.85829000000
6389,1505157.40569000000,7645020.67030000000
6390,1505801.78510000000,7550348.18422000000
6391,1511161.66389000000,7560589.19960000000
6392,1513935.97516000000,7560539.18483000000
6393,1513774.58913000000,7560545.42788000000
6394,1510281.85688000000,7596210.13342000000
6395,1516242.58733000000,7560430.52317000000
6396,1506139.65252000000,7406953.12946000000
6397,1511659.25950000000,7543391.15726000000
6398,1512700.77492000000,7540992.42404000000
6399,1517359.37780000000,7536648.42531000000
6400,1518635.57291000000,7404213.55250000000
6401,1518965.19142000000,7536657.81548000000
6402,1518768.28582000000,7537880.13257000000
6403,1517374.51511000000,7654391.09926000000
6404,1496615.29155000000,7555373.37164000000
6405,1519570.33309000000,7538242.60011000000
6406,1527024.82744000000,7548489.58837000000
6407,1526479.96575000000,7537621.22189000000
6408,1526600.80526000000,7557413.54029000000
6409,1526791.65698000000,7566620.13325000000
6410,1527618.56573000000,7566542.31494000000
6411,1482248.51674000000,7563511.90210000000
6412,1471495.35070000000,7566184.85078000000
6413,1484735.05337000000,7566037.94489000000
6414,1484792.37487000000,7568439.46735000000
6415,1506604.95624000000,7559586.90102000000
6416,1527548.99140000000,7548487.60720000000
6417,1487317.31588000000,7566023.14765000000
6418,1490019.76629000000,7565979.05064000000
6419,1490087.32435000000,7568142.89477000000
6420,1495355.18751000000,7565951.73942000000
6421,1509431.02977000000,7545447.58048000000
6422,1497798.32886000000,7565962.61575000000
6423,1500662.94820000000,7565904.21208000000
6424,1495427.39819000000,7573943.11342000000
6425,1502271.31260000000,7565903.82861000000
6426,1500676.61962000000,7568060.85913000000
6427,1499894.31471000000,7569101.51707000000
6428,1504469.01725000000,7565912.50165000000
6429,1500674.63395000000,7569496.26348000000
6430,1503433.29098000000,7565900.80517000000
6431,1525973.26380000000,7548310.21119000000
6432,1505540.48678000000,7565898.80787000000
6433,1509886.57932000000,7565879.58802000000
6434,1509887.76893000000,7567353.41724000000
6435,1512763.48473000000,7541511.40587000000
6436,1517600.22635000000,7534997.95423000000
6437,1516327.58967000000,7565734.99823000000
6438,1505845.24737000000,7557953.45060000000
6439,1513801.70022000000,7560854.79238000000
6440,1513766.86979000000,7565794.01464000000
6441,1517837.12455000000,7565728.18182000000
6442,1519907.84773000000,7552959.53895000000
6443,1498413.13381000000,7571175.70768000000
6444,1521796.27039000000,7565719.81352000000
6445,1496171.86363000000,7573877.09340000000
6446,1495402.93364000000,7571236.74969000000
6447,1495397.74497000000,7574936.53952000000
6448,1516260.44970000000,7564415.68155000000
6449,1512104.82728000000,7655511.56072000000
6450,1507019.82394000000,7655814.37466000000
6451,1502458.10664000000,7655877.35884000000
6452,1490135.56549000000,7573894.01085000000
6453,1500697.82728000000,7571149.77365000000
6454,1493240.79525000000,7573859.81101000000
6455,1501159.36854000000,7571157.36599000000
6456,1505608.50101000000,7359332.43308000000
6457,1501899.77573000000,7571153.45106000000
6458,1527825.13451000000,7557414.13022000000
6459,1502184.77572000000,7571145.39798000000
6460,1495430.20517000000,7573849.74402000000
6461,1512344.21151000000,7571077.00757000000
6462,1494471.70438000000,7573857.22255000000
6463,1509916.20522000000,7571067.88895000000
6464,1513654.00353000000,7571058.42656000000
6465,1516373.86462000000,7570696.88139000000
6466,1516697.35090000000,7550777.64280000000
6467,1471613.92155000000,7576584.42491000000
6468,1471606.10466000000,7574024.09595000000
6469,1517380.37602000000,7548467.54574000000
6470,1518642.88628000000,7548110.58626000000
6471,1519369.96448000000,7570177.94230000000
6472,1526783.63134000000,7560474.58199000000
6473,1527472.24547000000,7560434.84395000000
6474,1524987.53939000000,7572276.94610000000
6475,1527262.07891000000,7572537.55055000000
6476,1527664.44917000000,7572456.34974000000
6477,1495929.34548000000,7584405.85547000000
6478,1496594.00204000000,7559010.14946000000
6479,1499948.30907000000,7655835.46329000000
6480,1498070.88640000000,7657512.59757000000
6481,1482433.57409000000,7576587.75420000000
6482,1468839.63648000000,7587222.95688000000
6483,1484827.65422000000,7573948.01595000000
6484,1487503.47541000000,7576541.26159000000
6485,1484848.46801000000,7576554.39786000000
6486,1519299.96683000000,7589696.98167000000
6487,1484868.90321000000,7579206.73930000000
6488,1484896.03969000000,7581852.56321000000
6489,1512750.15476000000,7596129.92395000000
6490,1490156.19496000000,7576516.81245000000
6491,1494317.49979000000,7576507.42597000000
6492,1490166.85688000000,7579159.25752000000
6493,1494155.10381000000,7579136.84290000000
6494,1506043.82691000000,7359319.54818000000
6495,1495454.09337000000,7576479.13818000000
6496,1522549.40504000000,7571035.03082000000
6497,1526005.50934000000,7584276.65981000000
6498,1495466.88072000000,7577024.30043000000
6499,1495919.07064000000,7578339.75949000000
6500,1496324.52633000000,7578604.74886000000
6501,1495471.39902000000,7579128.19594000000
6502,1500722.55421000000,7573831.66004000000
6503,1493620.59726000000,7627981.37630000000
6504,1495491.89929000000,7581773.99773000000
6505,1475362.09583000000,7584512.54016000000
6506,1471678.39028000000,7584574.24779000000
6507,1482612.22382000000,7584504.42046000000
6508,1484916.56266000000,7584488.50829000000
6509,1487555.33824000000,7584483.52823000000
6510,1468822.01377000000,7584608.31881000000
6511,1525881.54404000000,7572653.09690000000
6512,1484960.99916000000,7589757.15923000000
6513,1490238.79525000000,7589781.21690000000
6514,1505824.74670000000,7360375.94128000000
6515,1494176.42344000000,7584441.46385000000
6516,1505822.20936000000,7358296.77455000000
6517,1512171.68444000000,7542239.91029000000
6518,1523723.13308000000,7580295.70374000000
6519,1505615.29337000000,7367335.50792000000
6520,1495495.94482000000,7584426.27513000000
6521,1493277.44281000000,7639891.66346000000
6522,1495509.87720000000,7587088.46617000000
6523,1477107.48274000000,7584550.61540000000
6524,1491850.70762000000,7589758.50954000000
6525,1506087.97005000000,7367319.54274000000
6526,1493701.48782000000,7589758.90769000000
6527,1495527.58611000000,7589735.70509000000
6528,1495537.01782000000,7591630.02425000000
6529,1505931.00309000000,7368352.69648000000
6530,1505826.97357000000,7366287.42490000000
6531,1497362.03994000000,7595299.14665000000
6532,1508939.81369000000,7586216.92214000000
6533,1507624.68401000000,7373772.94272000000
6534,1500652.14125000000,7593989.14352000000
6535,1523703.97583000000,7585325.06260000000
6536,1519979.51419000000,7581635.58667000000
6537,1508095.08932000000,7373777.84859000000
6538,1507857.08850000000,7374811.37799000000
6539,1525772.38124000000,7583432.21856000000
6540,1526788.10708000000,7582627.37765000000
6541,1511150.06915000000,7586612.63936000000
6542,1525740.26497000000,7583713.56423000000
6543,1525966.33256000000,7583838.23999000000
6544,1526719.40838000000,7582587.58542000000
6545,1518739.20142000000,7582133.82776000000
6546,1526267.77920000000,7582916.47808000000
6547,1509523.35174000000,7618333.63736000000
6548,1508730.81753000000,7618419.80751000000
6549,1511101.43772000000,7584278.48012000000
6550,1468928.56745000000,7593341.79615000000
6551,1468981.54703000000,7598808.65955000000
6552,1514187.16758000000,7582566.69610000000
6553,1507861.97842000000,7372703.25539000000
6554,1516864.98663000000,7592241.28956000000
6555,1513412.97599000000,7541580.85550000000
6556,1471505.81952000000,7593298.14127000000
6557,1474345.11909000000,7593329.88894000000
6558,1469016.74689000000,7602552.03507000000
6559,1511229.62699000000,7587648.07972000000
6560,1477168.91840000000,7603084.52452000000
6561,1511272.80381000000,7588416.28007000000
6562,1523721.50479000000,7592837.83286000000
6563,1512859.51954000000,7583944.13108000000
6564,1479780.97004000000,7603078.35742000000
6565,1515241.31415000000,7582258.57669000000
6566,1498862.82916000000,7643024.69293000000
6567,1498729.13944000000,7644411.31797000000
6568,1489638.70297000000,7628036.52974000000
6569,1519305.11118000000,7590287.67331000000
6570,1483312.75540000000,7593180.89706000000
6571,1489668.22308000000,7630787.44780000000
6572,1487678.81594000000,7600874.72123000000
6573,1487648.31205000000,7597710.17669000000
6574,1484997.66745000000,7592435.89571000000
6575,1512836.78865000000,7541324.73980000000
6576,1485035.51180000000,7597704.55483000000
6577,1511452.31123000000,7599703.16081000000
6578,1485012.74033000000,7598137.51626000000
6579,1495649.14823000000,7602962.81117000000
6580,1485063.36609000000,7602994.22753000000
6581,1487082.12159000000,7602988.42872000000
6582,1489517.72681000000,7602970.02635000000
6583,1490251.11640000000,7592451.48065000000
6584,1496736.37842000000,7592371.19946000000
6585,1490956.81415000000,7592438.81375000000
6586,1509419.56227000000,7641434.59049000000
6587,1493345.63299000000,7592401.06957000000
6588,1509102.39949000000,7634411.51722000000
6589,1491598.68732000000,7592412.57326000000
6590,1494910.73775000000,7592402.60303000000
6591,1509151.34557000000,7636125.31342000000
6592,1495540.23899000000,7592387.23642000000
6593,1491597.15254000000,7595240.26090000000
